Store_Id,Item,Product,Date,Order_Quantity,Projected_Stock,Stock_Status,Order_Reason
104.0,4219700205.0,BREW PUB 4 MEAT PIZZA,2025-08-06,3,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4219700206.0,BREW PUB BACON CHSBRGR PIZZA,2025-07-09,3,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4219700206.0,BREW PUB BACON CHSBRGR PIZZA,2025-07-16,3,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4219700206.0,BREW PUB BACON CHSBRGR PIZZA,2025-07-23,3,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4219700206.0,BREW PUB BACON CHSBRGR PIZZA,2025-07-30,3,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4219700206.0,BREW PUB BACON CHSBRGR PIZZA,2025-08-06,3,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010700.0,TOTINO SUPREME PIZZA,2025-07-09,14,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010700.0,TOTINO SUPREME PIZZA,2025-07-16,14,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010700.0,TOTINO SUPREME PIZZA,2025-07-23,14,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010700.0,TOTINO SUPREME PIZZA,2025-07-30,14,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010700.0,TOTINO SUPREME PIZZA,2025-08-06,14,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010800.0,TOTINO 3 MEAT PIZZA,2025-07-09,8,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010800.0,TOTINO 3 MEAT PIZZA,2025-07-16,8,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010800.0,TOTINO 3 MEAT PIZZA,2025-07-23,8,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010800.0,TOTINO 3 MEAT PIZZA,2025-07-30,8,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280010800.0,TOTINO 3 MEAT PIZZA,2025-08-06,8,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011100.0,TOTINO SAUSAGE PIZZA,2025-07-09,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011100.0,TOTINO SAUSAGE PIZZA,2025-07-16,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011100.0,TOTINO SAUSAGE PIZZA,2025-07-23,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011100.0,TOTINO SAUSAGE PIZZA,2025-07-30,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011100.0,TOTINO SAUSAGE PIZZA,2025-08-06,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011200.0,TOTINO HAMBRGR PIZZA,2025-07-09,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011200.0,TOTINO HAMBRGR PIZZA,2025-07-16,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011200.0,TOTINO HAMBRGR PIZZA,2025-07-23,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011200.0,TOTINO HAMBRGR PIZZA,2025-07-30,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011200.0,TOTINO HAMBRGR PIZZA,2025-08-06,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011300.0,TOTINO CHEESE PIZZA,2025-07-09,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011300.0,TOTINO CHEESE PIZZA,2025-07-16,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011300.0,TOTINO CHEESE PIZZA,2025-07-23,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011300.0,TOTINO CHEESE PIZZA,2025-07-30,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011300.0,TOTINO CHEESE PIZZA,2025-08-06,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011400.0,TOTINO PEPPERONI PIZZA,2025-07-09,52,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011400.0,TOTINO PEPPERONI PIZZA,2025-07-16,52,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011400.0,TOTINO PEPPERONI PIZZA,2025-07-23,52,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011400.0,TOTINO PEPPERONI PIZZA,2025-07-30,52,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011400.0,TOTINO PEPPERONI PIZZA,2025-08-06,52,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011520.0,TOTINO 3 CHEESE PIZZA,2025-07-09,22,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011520.0,TOTINO 3 CHEESE PIZZA,2025-07-16,22,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011520.0,TOTINO 3 CHEESE PIZZA,2025-07-23,22,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011520.0,TOTINO 3 CHEESE PIZZA,2025-07-30,22,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011520.0,TOTINO 3 CHEESE PIZZA,2025-08-06,22,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011600.0,TOTINO COMBINATION PIZZA,2025-07-09,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011600.0,TOTINO COMBINATION PIZZA,2025-07-16,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011600.0,TOTINO COMBINATION PIZZA,2025-07-23,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011600.0,TOTINO COMBINATION PIZZA,2025-07-30,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4280011600.0,TOTINO COMBINATION PIZZA,2025-08-06,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4786100005.0,IMOS PEPPERONI PIZZA,2025-07-09,12,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4786100005.0,IMOS PEPPERONI PIZZA,2025-07-16,12,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4786100005.0,IMOS PEPPERONI PIZZA,2025-07-23,12,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4786100005.0,IMOS PEPPERONI PIZZA,2025-07-30,12,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,4786100005.0,IMOS PEPPERONI PIZZA,2025-08-06,12,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192114978.0,DIGIORNO HAND TOSSED SUPREME,2025-07-09,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192114978.0,DIGIORNO HAND TOSSED SUPREME,2025-07-16,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192114978.0,DIGIORNO HAND TOSSED SUPREME,2025-07-23,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192114978.0,DIGIORNO HAND TOSSED SUPREME,2025-07-30,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192114978.0,DIGIORNO HAND TOSSED SUPREME,2025-08-06,7,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192119954.0,TOMBSTONE SUPREME PIZZA,2025-07-09,1,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192119954.0,TOMBSTONE SUPREME PIZZA,2025-07-16,1,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192119954.0,TOMBSTONE SUPREME PIZZA,2025-07-23,1,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
104.0,7192119954.0,TOMBSTONE SUPREME PIZZA,2025-07-30,1,0,Low,Low stock (0.0 weeks). Ordering to reach target of 1 weeks.
